Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
46576,CCCN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,drd2,P14416 ,Kd,=,7.7,CHEMBL225230,20.0
46577,NCCCC[C@H](NC(=O)[C@H](Cc1ccc(F)c(F)c1)NC(=O)[C@H]1CCCN1C(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(N)=O,drd2,P14416 ,Kd,=,6.7,CHEMBL3423410,200.0
46578,CCCC[C@H](NC(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N[C@@H](CCCCN)C(N)=O,drd2,P14416 ,Kd,=,5.7,CHEMBL3423409,2000.0
46579,CC(C)[C@H](NC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1)C(=O)N1c2ccccc2C[C@H]1C(N)=O,drd2,P14416 ,Kd,=,5.7,CHEMBL225368,2000.0
46580,CCCC[C@H](NC(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1C[C@@H](N)C[C@H]1C(N)=O,drd2,P14416 ,Kd,=,4.7,CHEMBL3423405,20000.0
46581,OC1(c2ccc(Cl)cc2)CCN(CCCCCc2ccc(F)cc2)CC1,drd2,P14416 ,Kd,=,7.7,CHEMBL4519420,21.9
46582,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1cc(F)cc(F)c1,drd2,P14416 ,Kd,=,6.7,CHEMBL4465318,213.8
46583,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,drd2,P14416 ,Kd,=,7.6,CHEMBL53,24.0
46584,NCCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(N)=O,drd2,P14416 ,Kd,=,6.6,CHEMBL3423402,240.0
46585,O=C(CCCN1CCN(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,drd2,P14416 ,Kd,=,7.6,CHEMBL476935,28.2
46586,NCCCC[C@H](NC(=O)[C@H](Cc1ccc(F)c(F)c1)NC(=O)[C@@H]1CCCN1C(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(N)=O,drd2,P14416 ,Kd,=,6.6,CHEMBL3423403,280.0
46587,OC1(c2ccc(Cl)cc2)CCN(CC#Cc2ccc(F)cc2)CC1,drd2,P14416 ,Kd,=,6.5,CHEMBL4584060,288.4
46588,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,drd2,P14416 ,Kd,=,7.5,CHEMBL1423,29.0
46589,O=C(CCCN1CCC(O)(c2ccc(F)cc2)CC1)c1ccc(F)cc1,drd2,P14416 ,Kd,=,8.5,CHEMBL4461948,3.0
46590,O=C(CCCN1CCC(O)(c2ccccc2Cl)CC1)c1ccc(F)cc1,drd2,P14416 ,Kd,=,8.5,CHEMBL4540679,3.2
46591,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccccc1Cl,drd2,P14416 ,Kd,=,8.5,CHEMBL4472585,3.4
46592,O=C(CCCN1CCC(O)(c2ccccc2)CC1)c1ccccc1,drd2,P14416 ,Kd,=,7.5,CHEMBL4446597,30.9
46593,OC1(c2ccc(Cl)cc2)CCN(CC[C@H]2C[C@H]2c2ccc(F)cc2)CC1,drd2,P14416 ,Kd,=,7.5,CHEMBL4537230,30.9
46594,CN1C[C@H](C(=O)N[C@@H](Cc2ccc([N+](=O)[O-])cc2)C(=O)N[C@@H](CCC2CCCCC2)C(=O)N2CCCC(C(N)=O)C2)C=C2c3cccc4[nH]cc(c34)C[C@H]21,drd2,P14416 ,Kd,=,6.5,CHEMBL390297,300.0
46595,OC1(c2ccc(Cl)cc2)CCN(CC/C=C\c2ccc(F)cc2)CC1,drd2,P14416 ,Kd,=,7.5,CHEMBL4440708,32.4
46596,CN1CCc2cc(N)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,drd2,P14416 ,Kd,=,5.5,CHEMBL276042,3300.0
46597,CCCN(CCc1ccccc1)C1CCc2c(O)cccc2C1,drd2,P14416 ,Kd,=,8.4,CHEMBL109684,4.3
46598,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1cccc(F)c1,drd2,P14416 ,Kd,=,7.4,CHEMBL611991,40.7
46599,NCCCC[C@H](NC(=O)[C@H](Cc1ccc(F)c(F)c1)NC(=O)[C@H]1CCCN1C(=O)CCCCCNC(=O)[C@@H]1CC[C@H]2c3[nH]c4ccccc4c3CCN2C1)C(N)=O,drd2,P14416 ,Kd,=,6.4,CHEMBL3423411,400.0
46600,NCCCC[C@H](NC(=O)[C@H](Cc1ccc(F)c(F)c1)NC(=O)[C@H]1CCCN1C(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(N)=O,drd2,P14416 ,Kd,=,5.4,CHEMBL3423410,4000.0
46601,CCCC[C@H](NC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(N)=O,drd2,P14416 ,Kd,=,5.3,CHEMBL3423404,4700.0
46602,CN(CCC(=O)N1CCN(c2ccc(F)c(F)c2)CC1)CCC1c2ccccc2Oc2ccccc21,drd2,P14416 ,Kd,=,6.3,CHEMBL460542,489.8
46603,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(Cl)cc1,drd2,P14416 ,Kd,=,8.3,CHEMBL363548,5.0
46604,CCCC[C@H](NC(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N1C[C@@H](N)C[C@H]1C(N)=O,drd2,P14416 ,Kd,=,6.3,CHEMBL3423408,500.0
46605,CCCC[C@H](NC(=O)[C@H]1CC[C@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N1C[C@@H](N)C[C@H]1C(N)=O,drd2,P14416 ,Kd,=,5.3,CHEMBL3423400,5000.0
46606,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1cccc(F)c1F,drd2,P14416 ,Kd,=,7.3,CHEMBL4590085,52.5
46607,CN1C[C@H](C(=O)N2CCN(c3cccc(=O)n3C)CC2)C[C@@H]2c3cccc4[nH]c(Br)c(c34)C[C@H]21,drd2,P14416 ,Kd,=,7.3,CHEMBL254500,56.2
46608,CN1CCc2cc(Br)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,drd2,P14416 ,Kd,=,8.2,CHEMBL276326,6.8
46609,OC1(c2ccc(Cl)cc2)CCN(CCCCc2ccc(F)cc2)CC1,drd2,P14416 ,Kd,=,8.2,CHEMBL1940402,6.8
46610,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1c(F)cccc1F,drd2,P14416 ,Kd,=,7.2,CHEMBL4576998,60.3
46611,CCCC[C@H](NC(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1C[C@@H](N)C[C@H]1C(N)=O,drd2,P14416 ,Kd,=,6.2,CHEMBL3423405,600.0
46612,CCCC[C@H](NC(=O)CCCCCNC(=O)[C@H]1CC[C@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(N)=O,drd2,P14416 ,Kd,=,5.2,CHEMBL3423401,6300.0
46613,OC1(c2ccc(Cl)cc2)CCN(CCCc2ccc(F)cc2)CC1,drd2,P14416 ,Kd,=,7.2,CHEMBL4579971,66.1
46614,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)c(F)c1,drd2,P14416 ,Kd,=,8.1,CHEMBL4463187,7.4
46615,CN(C)c1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,drd2,P14416 ,Kd,=,8.1,CHEMBL4568709,7.6
46616,O=C(CCCN1CCC(c2ccccc2)CC1)c1ccc(F)cc1,drd2,P14416 ,Kd,=,8.1,CHEMBL56843,7.9
46617,OC1(c2ccc(Cl)cc2)CCN(CCC#Cc2ccc(F)cc2)CC1,drd2,P14416 ,Kd,=,7.2,CHEMBL4475451,70.8
46618,NCCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(N)=O,drd2,P14416 ,Kd,=,5.2,CHEMBL3423402,7000.0
46619,CN1CCc2cc(Br)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,drd2,P14416 ,Kd,=,6.1,CHEMBL276326,728.0
46620,COc1ccc(C[C@H](C)CN2C[C@@H](C(=O)N3CCN(c4ccc(F)c(F)c4)CC3)[C@H]3CCCC[C@H]3C2)cn1,drd2,P14416 ,Kd,=,6.1,CHEMBL1076624,741.3
46621,CN(CCC(=O)N1CCN(c2ccc(F)c(F)c2)CC1)CCC1c2ccccc2-c2ccccc21,drd2,P14416 ,Kd,=,6.1,CHEMBL1186652,776.3
46622,O=C(CCCN1CCC(O)(c2ccccc2)CC1)c1ccc(F)cc1,drd2,P14416 ,Kd,=,8.1,CHEMBL54206,8.5
46623,CCCC[C@H](NC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1ccc(F)c(F)c1)C(=O)N[C@@H](CCCCN)C(N)=O,drd2,P14416 ,Kd,=,5.1,CHEMBL3423407,8000.0
46624,CCCC[C@H](NC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(N)=O,drd2,P14416 ,Kd,=,6.1,CHEMBL3423406,900.0
46625,NCCCC[C@H](NC(=O)[C@H](Cc1ccc(F)c(F)c1)NC(=O)[C@@H]1CCCN1C(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(N)=O,drd2,P14416 ,Kd,=,5.1,CHEMBL3423403,9000.0
46626,OC(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,drd2,P14416 ,Kd,=,7.0,CHEMBL1036,91.2
46627,CN1CCc2cc(F)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,drd2,P14416 ,Kd,=,7.0,CHEMBL18598,94.3
46628,Oc1cc2c(cc1O)[C@@H](c1ccccc1)CNCC2,drd2,P14416 ,Kd,=,5.0,CHEMBL1467585,9500.0
46629,NC(=O)[C@H]1CS[C@@H]2CC[C@]3(CCCN3C(=O)[C@@H]3CCCN3)C(=O)N12,drd2,P14416 ,Ki,=,10.3,CHEMBL156651,0.1
46630,O=C1NCc2ccc(OCCCCN3CCN(c4cccc5c4CCC5)CC3)cc21,drd2,P14416 ,Ki,=,10.2,CHEMBL1257382,0.1
46631,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,drd2,P14416 ,Ki,=,10.2,CHEMBL267930,0.1
46632,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,drd2,P14416 ,Ki,=,10.2,CHEMBL1303,0.1
46633,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1)C(=O)NCC(N)=O,drd2,P14416 ,Ki,=,10.2,CHEMBL317488,0.1
46634,NC(=O)C1CCS[C@@H]2C[C@]3(CCCN3C(=O)[C@@H]3CCCN3)C(=O)N12,drd2,P14416 ,Ki,=,10.2,CHEMBL156164,0.1
46635,NC(=O)[C@H]1CS[C@@H]2CC[C@]3(CCCN3C(=O)[C@@H]3CCCN3)C(=O)N12,drd2,P14416 ,Ki,=,10.2,CHEMBL156651,0.1
46636,O=c1ccc2ccc(OCCCCN3CCN(c4ccccc4OCCF)CC3)cc2[nH]1,drd2,P14416 ,Ki,=,10.2,CHEMBL1813595,0.1
46637,CCCN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,drd2,P14416 ,Ki,=,10.1,CHEMBL225230,0.1
46638,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O,drd2,P14416 ,Ki,=,10.1,CHEMBL8946,0.1
46639,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,drd2,P14416 ,Ki,=,10.1,CHEMBL267930,0.1
