Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
62898,CN1CCN(c2nc(NCCS(=O)(=O)N(C)c3ccccc3)c3cc(Cl)ccc3n2)CC1,hrh4,Q9H3N8,Ki,=,8.3,CHEMBL592663,5.4
62899,FC(F)(F)c1cccc(N2CCN(CCCCNc3nccc4ccccc34)CC2)c1,hrh4,Q9H3N8,Ki,=,8.3,CHEMBL1223750,5.4
62900,Nc1nc(C2CCCC2)cc(N2CC(N)C2)n1,hrh4,Q9H3N8,Ki,=,8.3,CHEMBL3236558,5.5
62901,CC(C)(C)CC(=O)c1cccc(Cc2c[nH]cn2)c1,hrh4,Q9H3N8,Ki,=,8.3,CHEMBL489493,5.6
62902,CC(C)(C)C#Cc1cccc(Cc2c[nH]cn2)c1,hrh4,Q9H3N8,Ki,=,8.3,CHEMBL493014,5.6
62903,CN1CCN(c2nc3cc(Cl)c(Cl)cc3[nH]c2=O)CC1,hrh4,Q9H3N8,Ki,=,8.3,CHEMBL260549,5.6
62904,Nc1nc(N2CCC[C@H](N)C2)c2oc3ccc(Cl)cc3c2n1,hrh4,Q9H3N8,Ki,=,8.2,CHEMBL1914548,5.7
62905,Nc1nc2c(c(N3CCNCC3)n1)CCC1=C2[C@@H]2CCCC[C@@H]2O1,hrh4,Q9H3N8,Ki,=,8.2,CHEMBL519240,5.8
62906,CN1CCN(c2nc(NCCS(=O)(=O)Nc3ccccc3)c3cc(I)ccc3n2)CC1,hrh4,Q9H3N8,Ki,=,8.2,CHEMBL592434,5.8
62907,CN[C@@H]1CCN(c2cc(N)nc(NCc3ccccc3)c2)C1,hrh4,Q9H3N8,Ki,=,7.3,CHEMBL1770974,50.0
62908,Nc1cc(C2CCNCC2)cc(NC2CCCC2)n1,hrh4,Q9H3N8,Ki,=,7.3,CHEMBL3354819,50.0
62909,CN1CCN(c2nc(N)nc3c2oc2cccc(C(F)(F)F)c23)CC1,hrh4,Q9H3N8,Ki,=,7.3,CHEMBL1914753,50.0
62910,CN1CCC(/C(=N/O)c2cc3ccccc3[nH]2)CC1,hrh4,Q9H3N8,Ki,=,7.3,CHEMBL1632411,50.1
62911,Cc1ccc2[nH]c(/C(=N\O)C3CCN(C)CC3)cc2c1,hrh4,Q9H3N8,Ki,=,7.3,CHEMBL1632412,50.1
62912,NC(=NCc1ccc(Cl)cc1)SCCCc1cnc[nH]1,hrh4,Q9H3N8,Ki,=,7.3,CHEMBL14690,50.1
62913,CC(C)CNc1nccc(NCCNc2cc(-c3cccc(Cl)c3)nc(N)n2)n1,hrh4,Q9H3N8,Ki,=,7.3,CHEMBL2375767,50.1
62914,CC(C)CNc1nccc(NCCN(C)c2cc(-c3cccc(Cl)c3)nc(N)n2)n1,hrh4,Q9H3N8,Ki,=,7.3,CHEMBL2375771,50.1
62915,c1nc(CCCCNC2CCCCCC2)c[nH]1,hrh4,Q9H3N8,Ki,=,7.3,CHEMBL202728,50.1
62916,CCCNCCCCc1c[nH]cn1,hrh4,Q9H3N8,Ki,=,7.3,CHEMBL205731,50.1
62917,c1nc(CCCCCNC2CCCCCC2)c[nH]1,hrh4,Q9H3N8,Ki,=,7.3,CHEMBL377954,50.1
