Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
39383,Cc1[nH]c2cc(F)ccc2c1C1CCN(CCCSc2ccc(F)cc2)CC1,ccr3,P51677,Ki,=,7.5,CHEMBL3355938,33.0
39384,CCO[C@@H]1CN(C2CCN(C(=O)c3ccc4ncccc4c3)CC2)CC[C@@H]1Cc1ccc(Cl)c(Cl)c1,ccr3,P51677,Ki,=,7.5,CHEMBL181379,33.0
39385,CS(=O)(=O)NC[C@@H]1CN(C2CCN(C(=O)c3ccc4ncccc4c3)CC2)CC[C@@H]1Cc1ccc(Cl)c(Cl)c1,ccr3,P51677,Ki,=,6.5,CHEMBL181789,331.0
39386,COc1ccccc1NC(=O)NCC(c1ccc(C(F)(F)F)cc1)N1CCN(C)CC1,ccr3,P51677,Ki,=,5.5,CHEMBL193369,3350.0
39387,CCNC(=O)N[C@@H](CCN1CCC(c2c(CC)n(-c3ccc(C(=O)OC)cn3)c3cc(F)ccc23)CC1)Cc1ccc(Cl)c(Cl)c1,ccr3,P51677,Ki,=,7.5,CHEMBL3355966,34.0
39388,CO[C@@H]1CN(C2CCN(C(=O)c3cnc4ccccc4n3)CC2)CC[C@@H]1Cc1ccc(Cl)c(Cl)c1,ccr3,P51677,Ki,=,7.5,CHEMBL181137,34.0
39389,COc1ccccc1C(CNCCc1cc(Cl)cc(Cl)c1)N1CCN(C2CCCCC2)CC1,ccr3,P51677,Ki,=,6.5,CHEMBL364047,344.0
39390,COc1ccc(CCNCC(c2ccc(C(C)(C)C)cc2)N2CCN(C3CCCCC3)CC2)cc1,ccr3,P51677,Ki,=,6.5,CHEMBL194161,346.0
39391,CC(C)(C)c1ccc(CCNCC(c2ccc(C(C)(C)C)cc2)N2CCN(C3CCCCC3)CC2)cc1,ccr3,P51677,Ki,=,6.5,CHEMBL193973,349.0
39392,CN(C)c1ccc(C(CNC(=O)Cc2ccc(C(F)(F)F)cc2)N2CCN(c3ccccc3)CC2)cc1,ccr3,P51677,Ki,=,4.5,CHEMBL372493,34900.0
39393,N=c1c2ccccc2nc2n1CC/C2=C\c1ccccc1Cl,ccr3,P51677,Ki,=,7.5,CHEMBL361761,35.0
39394,CO[C@@H]1CN(C2CCN(C(=O)c3ccc4cnccc4n3)CC2)CC[C@@H]1Cc1ccc(Cl)c(Cl)c1,ccr3,P51677,Ki,=,7.5,CHEMBL179490,35.0
39395,N=c1c2c3c(sc2nc2n1CC/C2=C\c1ccccc1Br)CCCC3,ccr3,P51677,Ki,=,6.5,CHEMBL181367,350.0
39396,CC(C)(C)c1ccc(C(CNCCc2ccccc2)N2CCN(C3CCCCC3)CC2)cc1,ccr3,P51677,Ki,=,6.5,CHEMBL365596,350.0
39397,COc1ccccc1C(CNC(=O)Nc1ccc(C)cc1)N1CCN(c2ccccc2)CC1,ccr3,P51677,Ki,=,5.5,CHEMBL370244,3540.0
39398,CCc1ccccc1/C=C1\CCn2c1nc1ccccc1c2=N,ccr3,P51677,Ki,=,6.4,CHEMBL180446,360.0
39399,COc1ccccc1NC(=O)NCC(c1ccc(C(F)(F)F)cc1)N1CCN(C2CCCCC2)CC1,ccr3,P51677,Ki,=,5.4,CHEMBL373158,3650.0
