Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
29632,CCCOC(=O)c1c(-c2cccc(F)c2)nc(CC)c(C(=O)SCC)c1CCC,aa3r,P0DMS8,Ki,=,7.5,CHEMBL164302,28.9
29633,CC1(C)NC(C)(C)c2cc(Nc3ncnc4c3ncn4[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)ccc21,aa3r,P0DMS8,Ki,=,6.6,CHEMBL249294,280.0
29634,CC1(C)NC(C)(C)c2cc(NC3NC=Nc4c3ncn4[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)ccc21,aa3r,P0DMS8,Ki,=,6.6,CHEMBL1098183,280.0
29635,CC1(C)c2ccc(CNC3NC=Nc4c3ncn4[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)cc2C(C)(C)N1[O],aa3r,P0DMS8,Ki,=,6.6,CHEMBL1098184,280.0
29636,Cn1c(-c2ccccc2)nc2c(NC3CCC3)ncnc21,aa3r,P0DMS8,Ki,=,6.6,CHEMBL4165013,280.0
29637,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@H]1c1cccc([N+](=O)[O-])c1,aa3r,P0DMS8,Ki,=,5.6,CHEMBL405355,2800.0
29638,CCOC(=O)c1c(C)nc(-c2ccccc2)c(C(=O)OCC)c1/C=C/c1ccccc1,aa3r,P0DMS8,Ki,=,5.6,CHEMBL108753,2800.0
29639,O=C(/C=C/c1c(-c2ccccc2)nn2ccccc12)N1CCCC[C@@H]1CCO,aa3r,P0DMS8,Ki,=,5.6,CHEMBL440115,2800.0
29640,CCCn1c(=O)c2nc(-c3cnn(Cc4cc(C(F)(F)F)ccc4Cl)c3)[nH]c2n(CCC)c1=O,aa3r,P0DMS8,Ki,=,5.6,CHEMBL378598,2800.0
29641,O=C(Nc1nc(-c2ccccn2)cs1)c1ccc(I)cc1,aa3r,P0DMS8,Ki,=,5.6,CHEMBL352267,2800.0
29642,O=C(Nc1nc(Cl)c2cn(CCc3ccccc3)nc2n1)c1ccc(C(F)(F)F)cc1,aa3r,P0DMS8,Ki,=,5.6,CHEMBL3114157,2800.0
29643,Nc1nc(O)c2nc(NCc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1,aa3r,P0DMS8,Ki,=,4.6,CHEMBL74430,28000.0
29644,CCOC(=O)c1nc(NC(=O)c2ccc(C)cc2)nc2nn(C(C)C)cc12,aa3r,P0DMS8,Ki,=,4.6,CHEMBL3410309,28000.0
29645,Nc1nc(-c2cnn[nH]2)c2nnn(Cc3ccccc3F)c2n1,aa3r,P0DMS8,Ki,=,5.6,CHEMBL467655,2806.0
29646,O=c1n(-c2ccccc2)nc2c(NC3CCCCC3)nc3c([N+](=O)[O-])cccc3n12,aa3r,P0DMS8,Ki,=,6.6,CHEMBL492356,281.0
29647,OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,aa3r,P0DMS8,Ki,=,6.6,CHEMBL284969,281.0
29648,CCCn1c(-c2ccccc2)nc2c(NC3CCOC3)ncnc21,aa3r,P0DMS8,Ki,=,5.6,CHEMBL4174308,2810.0
29649,CCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(F)c4)c3)nc2n(C)c1=O,aa3r,P0DMS8,Ki,=,6.6,CHEMBL260490,282.0
29650,CNC(=O)c1cnc(NCc2ccc(OC)c(OC)c2)n2nc(-c3ccco3)nc12,aa3r,P0DMS8,Ki,=,6.6,CHEMBL3314873,282.0
29651,COc1ccccc1NC(=O)Nc1nc(-c2ccccn2)nc2ccccc12,aa3r,P0DMS8,Ki,=,4.6,CHEMBL305975,28200.0
29652,CCOC(=O)C1=C(c2ccccc2)N=C(CC)/C(=C(/O)OCC)C1C,aa3r,P0DMS8,Ki,=,5.6,CHEMBL107987,2830.0
29653,O=C(O)c1cnc(NCc2ccc(-c3ccccc3)cc2)n2nc(-c3ccco3)nc12,aa3r,P0DMS8,Ki,=,4.6,CHEMBL3314929,28300.0
29654,O[C@@H]1CO[C@@H](n2cnc3c(NCc4cccc(F)c4)nc(Cl)nc32)[C@@H]1O,aa3r,P0DMS8,Ki,=,6.6,CHEMBL563359,284.0
29655,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#CCCCCc4cn(CCCCCCNC5SCC6NC(=O)NC65)nn4)nc31)[C@H](O)[C@@H]2O,aa3r,P0DMS8,Ki,=,6.5,CHEMBL589264,285.0
29656,Nc1nc(-c2ccco2)c2nnn(Cc3ccccc3)c2n1,aa3r,P0DMS8,Ki,=,6.5,CHEMBL507426,285.0
29657,CCCCn1c(=O)[nH]c2nc(-c3ccc(CC(=O)O)cc3)[nH]c2c1=O,aa3r,P0DMS8,Ki,=,5.5,CHEMBL2113345,2857.0
29658,CCOC(=O)C1=C(c2ccccc2)N=C(C)/C(=C(/O)OCc2ccccc2)C1/C=C/c1ccc([N+](=O)[O-])cc1,aa3r,P0DMS8,Ki,=,6.5,CHEMBL143938,286.0
29659,O=C(Cc1ccccc1)Nc1nc(NC2CCCCC2)nc2nc(-c3ccco3)nn12,aa3r,P0DMS8,Ki,=,6.5,CHEMBL3754417,286.0
29660,CCOC(=O)c1cnc(N2CCNCC2)n2nc(-c3ccco3)nc12,aa3r,P0DMS8,Ki,=,4.5,CHEMBL4286092,28600.0
29661,COc1cccc(CCNc2nc(N)c3nc(-c4ccco4)sc3n2)c1,aa3r,P0DMS8,Ki,=,6.5,CHEMBL3907658,287.0
29662,OC[C@@]12C[C@@H]1[C@@H](n1cnc3c(N[C@H]4C[C@H]5CC[C@@H]4C5)nc(Cl)nc31)[C@H](O)[C@@H]2O,aa3r,P0DMS8,Ki,=,6.5,CHEMBL4587144,288.0
29663,CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(N[C@H](CO)Cc5ccc(Cl)cc5)nc43)[C@H](O)[C@@H]2O)n1,aa3r,P0DMS8,Ki,=,6.5,CHEMBL360646,288.0
29664,CCCn1cc2c(nc(NC(=O)Nc3ccc(F)cc3)n3nc(-c4ccco4)nc23)n1,aa3r,P0DMS8,Ki,=,6.5,CHEMBL165778,288.4
29665,Cn1cc2c(nc(NC(=O)Nc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,aa3r,P0DMS8,Ki,=,6.5,CHEMBL167753,288.4
29666,OC[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC4CCCC4)ncnc31)C[C@@H]2O,aa3r,P0DMS8,Ki,=,5.5,CHEMBL27502,2880.0
29667,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(O)ncnc31)[C@H](O)[C@@H]2O,aa3r,P0DMS8,Ki,=,4.5,CHEMBL73791,28800.0
29668,CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(CC[C@H](C)[C@@H](C(C)C)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@@]45O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,aa3r,P0DMS8,Ki,=,6.5,CHEMBL1200633,289.4
29669,CN(C)C(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,aa3r,P0DMS8,Ki,=,7.5,CHEMBL373065,29.0
29670,O=C1NCCC12O[C@@H](n1cnc3c(NCc4cccc(I)c4)ncnc31)[C@H](O)[C@@H]2O,aa3r,P0DMS8,Ki,=,7.5,CHEMBL2181969,29.0
29671,Cn1cc2c(nc(N=C(NC3CCCCC3)NC3CCCCC3)n3nc(-c4ccco4)nc23)n1,aa3r,P0DMS8,Ki,=,7.5,CHEMBL3581309,29.0
29672,Cn1cc2c(NC(=O)Nc3cccc(Cl)c3)nc(-c3ccccc3)nc2n1,aa3r,P0DMS8,Ki,=,7.5,CHEMBL1098759,29.1
29673,Cc1ccc(-c2nn3c(N)nc4ccccc4n3c2=O)cc1,aa3r,P0DMS8,Ki,=,7.5,CHEMBL394063,29.2
29674,O=C1NCC[C@@]12O[C@@H](n1cnc3c(NCc4cccc(I)c4)ncnc31)[C@H](O)[C@@H]2O,aa3r,P0DMS8,Ki,=,7.5,CHEMBL344187,29.3
29675,C#CCCCCC#Cc1nc(NCc2cccc(Cl)c2)c2ncn([C@H]3[C@H](O)[C@H](O)[C@]4(C(=O)NC)C[C@H]34)c2n1,aa3r,P0DMS8,Ki,=,7.5,CHEMBL603870,29.4
29676,Cc1ccccc1CNc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](C(=O)NCC2CC2)[C@@H](O)[C@H]1O,aa3r,P0DMS8,Ki,=,7.5,CHEMBL474311,29.5
29677,O=C(NCc1ccccc1)Nc1nn(-c2ccccc2)c(=O)c2ccccc12,aa3r,P0DMS8,Ki,=,7.5,CHEMBL1766359,29.6
29678,Cc1ccccc1CNc1nc(Cl)nc2c1ncn2[C@@H]1S[C@H](C(=O)NCC2CC2)[C@@H](O)[C@H]1O,aa3r,P0DMS8,Ki,=,7.5,CHEMBL199541,29.7
29679,O=C(Nc1ccccc1)Nc1nc(NCc2ccccc2)nc2nc(-c3ccco3)nn12,aa3r,P0DMS8,Ki,=,7.5,CHEMBL3752621,29.7
29680,CCNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(N)ncnc31)[C@H](O)[C@@H]2O,aa3r,P0DMS8,Ki,=,7.5,CHEMBL27443,29.9
29681,CCCn1c(=O)c2[nH]c(-c3cnn(-c4ccc(C)nc4)c3)nc2n(CC)c1=O,aa3r,P0DMS8,Ki,=,6.5,CHEMBL260878,290.0
29682,CCCn1c(=O)c2[nH]c3cnccc3c2n(CCC)c1=O,aa3r,P0DMS8,Ki,=,6.5,CHEMBL554967,290.0
29683,CCOC(=O)C1=C(c2ccccc2)N=C(C)/C(=C(/O)SCC)C1C#Cc1ccccc1,aa3r,P0DMS8,Ki,=,6.5,CHEMBL328895,290.0
29684,O=C(c1ccccc1)N(C(=O)c1ccccc1)c1nc(Cl)c2cn(CCc3ccccc3)nc2n1,aa3r,P0DMS8,Ki,=,5.5,CHEMBL3114162,2900.0
29685,CCOC(=O)c1nc(N(C(=O)c2ccc(Br)cc2)C(=O)c2ccc(Br)cc2)nc2nn(C)cc12,aa3r,P0DMS8,Ki,=,5.5,CHEMBL3410318,2900.0
29686,Cn1cc2c(nc(NCC3CCC(CN)CC3)n3nc(-c4ccco4)nc23)n1,aa3r,P0DMS8,Ki,=,5.5,CHEMBL4441421,2914.0
29687,CCn1nc(-c2nccs2)c2sccc2c1=O,aa3r,P0DMS8,Ki,=,5.5,CHEMBL4129294,2928.0
29688,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(N4CCN(c5ccc(OCCOC)cc5)CC4)nc32)[C@H](O)[C@@H]1O,aa3r,P0DMS8,Ki,=,6.5,CHEMBL3416804,293.0
29689,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(N[C@@H](C3CCC3)C3CC3)nc(Cl)nc21,aa3r,P0DMS8,Ki,=,5.5,CHEMBL2170789,2930.0
29690,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,aa3r,P0DMS8,Ki,=,5.5,CHEMBL30008,2938.0
29691,c1ccc(Oc2nc(NC3CCCCC3)n3nc(-c4ccco4)nc3n2)cc1,aa3r,P0DMS8,Ki,=,6.5,CHEMBL3753118,294.0
29692,Cn1c(=O)c2[nH]cnc2n(C)c1=O,aa3r,P0DMS8,Ki,=,4.5,CHEMBL190,29400.0
29693,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,aa3r,P0DMS8,Ki,=,5.5,CHEMBL408,2943.0
29694,CCCn1c(=O)c2[nH]c(-c3ccc(S(C)(=O)=O)cc3)c(O)c2n(CCC)c1=O,aa3r,P0DMS8,Ki,=,6.5,CHEMBL507754,295.0
29695,Nc1nc2ccc(Cl)cc2n2c(=O)c(-c3ccccc3)nn12,aa3r,P0DMS8,Ki,=,6.5,CHEMBL394064,295.2
29696,CCO/C(O)=C1\C(C)=NC(C)=C(C(=O)OC)C1C,aa3r,P0DMS8,Ki,=,4.5,CHEMBL103404,29500.0
29697,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,aa3r,P0DMS8,Ki,=,5.5,CHEMBL388590,2952.0
29698,Nc1nc(OCCc2c[nH]c3ccc(Cl)cc23)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,aa3r,P0DMS8,Ki,=,6.5,CHEMBL222442,296.0
29699,O[C@@H]1[C@@H](CSc2ccccc2F)O[C@@H](n2cnc3c(NC4CCCC4)ncnc32)[C@@H]1O,aa3r,P0DMS8,Ki,=,6.5,CHEMBL477666,296.0
29700,C=CCO/C(O)=C1\C(C)=NC(c2ccccc2)=C(C(=O)OCC)C1/C=C/c1ccc([N+](=O)[O-])cc1,aa3r,P0DMS8,Ki,=,6.5,CHEMBL85410,296.0
29701,Nc1nc(I)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,aa3r,P0DMS8,Ki,=,6.5,CHEMBL2113519,297.0
29702,COc1ccccc1-n1cc2nc(-c3ccc(C)o3)nc(N)c2n1,aa3r,P0DMS8,Ki,=,6.5,CHEMBL3799210,297.0
29703,Cc1cc2[nH]c3c[n+](C)ccc3c2c(C)c1O,aa3r,P0DMS8,Ki,=,4.5,CHEMBL458948,29700.0
29704,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,aa3r,P0DMS8,Ki,=,5.5,CHEMBL38,2982.0
29705,Cn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,aa3r,P0DMS8,Ki,=,6.5,CHEMBL342059,299.9
29706,CCCn1c(=O)[nH]c2nc(-c3ccc(OCC(=O)NCCCc4ccccc4)cc3)[nH]c2c1=O,aa3r,P0DMS8,Ki,=,5.5,CHEMBL4208432,2990.0
29707,CNc1nc(-n2cc(-c3ccc4ccccc4n3)cn2)nc2c1ncn2C1O[C@H](CO)[C@@H](O)[C@H]1O,aa3r,P0DMS8,Ki,=,8.5,CHEMBL183940,3.0
29708,O=C(Nc1nc(-c2ccccc2)nc2nn(Cc3ccccc3)cc12)c1ccccc1,aa3r,P0DMS8,Ki,=,8.5,CHEMBL1094143,3.0
